<TYPE>=CHROM
<LAB NAME>=SRI Instruments
<CLIENT>=Valued Customer
<CLIENT ID>=N2024
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=Syringe Injection
<LAB ID>=
<DESCRIPTION>=45
<COLUMN>=RESTEK 15METER MXT-1
<CARRIER>=HELIUM AT 5 PSI
<TEMPERATURE>=C:\PeakSimple6\IRMS backup data\IRMS data 9-21-2012  10-58-13\int_conc__11_18.tem
<EVENTS>=C:\PeakSimple6\Linearity2.evt
<COMPONENTS>=DataSys45.cpt
<SAMPLE>=RUN1
<OPERATOR>=
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>= 9-26-2015
<TIME>=21: 3:49
<RATE>=5Hz
<SIZE>=8820
<SAMP WEIGHT>=1.000000
<STD WEIGHT>=1.000000
<CONTROL FILENAME>=DEFAULT.CON
16,16,9/27/2015,21:03:49
22,28,9/27/2015,21:03:49
-11,1,9/27/2015,21:03:49
-19,0,9/27/2015,21:03:49
-2,20,9/27/2015,21:03:49
-10,15,9/27/2015,21:03:49
18,47,9/27/2015,21:03:49
20,52,9/27/2015,21:03:49
19,54,9/27/2015,21:03:49
38,77,9/27/2015,21:03:49
25,67,9/27/2015,21:03:49
3,48,9/27/2015,21:03:50
-4,45,9/27/2015,21:03:50
-51,1,9/27/2015,21:03:50
-56,0,9/27/2015,21:03:50
-26,30,9/27/2015,21:03:50
-22,35,9/27/2015,21:03:50
-3,55,9/27/2015,21:03:50
-12,47,9/27/2015,21:03:50
-19,41,9/27/2015,21:03:50
-23,38,9/27/2015,21:03:50
-27,35,9/27/2015,21:03:51
-20,43,9/27/2015,21:03:51
-23,40,9/27/2015,21:03:51
-11,53,9/27/2015,21:03:51
2,67,9/27/2015,21:03:51
1,67,9/27/2015,21:03:51
-12,55,9/27/2015,21:03:51
-36,32,9/27/2015,21:03:51
-34,35,9/27/2015,21:03:51
-22,48,9/27/2015,21:03:52
-8,62,9/27/2015,21:03:52
7,78,9/27/2015,21:03:52
13,85,9/27/2015,21:03:52
12,85,9/27/2015,21:03:52
-5,69,9/27/2015,21:03:52
-13,62,9/27/2015,21:03:52
-19,57,9/27/2015,21:03:52
-42,35,9/27/2015,21:03:52
-11,66,9/27/2015,21:03:52
-4,74,9/27/2015,21:03:52
-1,78,9/27/2015,21:03:53
25,105,9/27/2015,21:03:53
1,82,9/27/2015,21:03:53
3,85,9/27/2015,21:03:53
12,95,9/27/2015,21:03:53
-21,63,9/27/2015,21:03:53
-16,68,9/27/2015,21:03:53
-20,65,9/27/2015,21:03:53
-39,47,9/27/2015,21:03:53
-27,60,9/27/2015,21:03:53
-36,52,9/27/2015,21:03:54
-33,56,9/27/2015,21:03:54
-52,38,9/27/2015,21:03:54
-55,36,9/27/2015,21:03:54
-34,57,9/27/2015,21:03:54
-46,46,9/27/2015,21:03:54
-50,43,9/27/2015,21:03:54
-45,49,9/27/2015,21:03:54
-52,43,9/27/2015,21:03:54
-75,21,9/27/2015,21:03:55
-64,33,9/27/2015,21:03:55
-73,25,9/27/2015,21:03:55
-99,0,9/27/2015,21:03:55
-65,33,9/27/2015,21:03:55
-71,27,9/27/2015,21:03:55
-37,61,9/27/2015,21:03:55
-53,45,9/27/2015,21:03:55
-58,40,9/27/2015,21:03:55
-43,55,9/27/2015,21:03:55
-71,27,9/27/2015,21:03:55
-46,52,9/27/2015,21:03:56
-62,36,9/27/2015,21:03:56
-75,22,9/27/2015,21:03:56
1568,1665,9/27/2015,21:03:56
12770,12867,9/27/2015,21:03:56
34289,34386,9/27/2015,21:03:56
62129,62226,9/27/2015,21:03:56
91655,91752,9/27/2015,21:03:56
113411,113508,9/27/2015,21:03:56
125854,125951,9/27/2015,21:03:56
132581,132678,9/27/2015,21:03:57
136220,136316,9/27/2015,21:03:57
138202,138298,9/27/2015,21:03:57
139267,139363,9/27/2015,21:03:57
139750,139846,9/27/2015,21:03:57
139966,140062,9/27/2015,21:03:57
140098,140194,9/27/2015,21:03:57
140088,140184,9/27/2015,21:03:57
140045,140141,9/27/2015,21:03:57
139988,140084,9/27/2015,21:03:58
139843,139938,9/27/2015,21:03:58
139767,139862,9/27/2015,21:03:58
139693,139788,9/27/2015,21:03:58
139604,139699,9/27/2015,21:03:58
139578,139673,9/27/2015,21:03:58
139467,139562,9/27/2015,21:03:58
139413,139508,9/27/2015,21:03:58
139376,139471,9/27/2015,21:03:58
139326,139421,9/27/2015,21:03:58
139322,139416,9/27/2015,21:03:58
139269,139363,9/27/2015,21:03:59
139305,139399,9/27/2015,21:03:59
139328,139422,9/27/2015,21:03:59
139358,139452,9/27/2015,21:03:59
139352,139446,9/27/2015,21:03:59
139284,139378,9/27/2015,21:03:59
139243,139337,9/27/2015,21:03:59
139235,139329,9/27/2015,21:03:59
139242,139335,9/27/2015,21:03:59
139263,139356,9/27/2015,21:03:59
139228,139321,9/27/2015,21:04:00
139209,139302,9/27/2015,21:04:00
139173,139266,9/27/2015,21:04:00
139122,139215,9/27/2015,21:04:00
139108,139201,9/27/2015,21:04:00
139067,139160,9/27/2015,21:04:00
139051,139144,9/27/2015,21:04:00
139082,139174,9/27/2015,21:04:00
139046,139138,9/27/2015,21:04:00
139062,139154,9/27/2015,21:04:01
139084,139176,9/27/2015,21:04:01
139066,139158,9/27/2015,21:04:01
139109,139201,9/27/2015,21:04:01
139054,139146,9/27/2015,21:04:01
139052,139144,9/27/2015,21:04:01
139057,139149,9/27/2015,21:04:01
139040,139131,9/27/2015,21:04:01
139054,139145,9/27/2015,21:04:01
139002,139093,9/27/2015,21:04:01
139014,139105,9/27/2015,21:04:01
139013,139104,9/27/2015,21:04:02
139033,139124,9/27/2015,21:04:02
139038,139129,9/27/2015,21:04:02
138952,139043,9/27/2015,21:04:02
138911,139002,9/27/2015,21:04:02
138904,138994,9/27/2015,21:04:02
138924,139014,9/27/2015,21:04:02
138962,139052,9/27/2015,21:04:02
138996,139086,9/27/2015,21:04:02
138965,139055,9/27/2015,21:04:02
138971,139061,9/27/2015,21:04:03
138980,139070,9/27/2015,21:04:03
138906,138996,9/27/2015,21:04:03
138927,139017,9/27/2015,21:04:03
138891,138980,9/27/2015,21:04:03
138890,138979,9/27/2015,21:04:03
138958,139047,9/27/2015,21:04:03
138936,139025,9/27/2015,21:04:03
138934,139023,9/27/2015,21:04:03
138865,138954,9/27/2015,21:04:04
138809,138898,9/27/2015,21:04:04
138798,138887,9/27/2015,21:04:04
138766,138855,9/27/2015,21:04:04
138833,138921,9/27/2015,21:04:04
138868,138956,9/27/2015,21:04:04
138882,138970,9/27/2015,21:04:04
138943,139031,9/27/2015,21:04:04
138925,139013,9/27/2015,21:04:04
138903,138991,9/27/2015,21:04:04
138919,139007,9/27/2015,21:04:04
138878,138966,9/27/2015,21:04:05
138877,138965,9/27/2015,21:04:05
138887,138975,9/27/2015,21:04:05
138904,138991,9/27/2015,21:04:05
138944,139031,9/27/2015,21:04:05
138954,139041,9/27/2015,21:04:05
138991,139078,9/27/2015,21:04:05
138964,139051,9/27/2015,21:04:05
138951,139038,9/27/2015,21:04:05
138974,139061,9/27/2015,21:04:05
139003,139090,9/27/2015,21:04:06
139028,139115,9/27/2015,21:04:06
139011,139098,9/27/2015,21:04:06
139033,139119,9/27/2015,21:04:06
139029,139115,9/27/2015,21:04:06
139051,139137,9/27/2015,21:04:06
139080,139166,9/27/2015,21:04:06
139073,139159,9/27/2015,21:04:06
139061,139147,9/27/2015,21:04:06
139056,139142,9/27/2015,21:04:07
139077,139163,9/27/2015,21:04:07
139111,139197,9/27/2015,21:04:07
139115,139201,9/27/2015,21:04:07
139100,139186,9/27/2015,21:04:07
139132,139217,9/27/2015,21:04:07
139112,139197,9/27/2015,21:04:07
139122,139207,9/27/2015,21:04:07
139148,139233,9/27/2015,21:04:07
139107,139192,9/27/2015,21:04:07
139114,139199,9/27/2015,21:04:07
139136,139221,9/27/2015,21:04:08
139179,139264,9/27/2015,21:04:08
139209,139294,9/27/2015,21:04:08
139207,139292,9/27/2015,21:04:08
139238,139322,9/27/2015,21:04:08
139278,139362,9/27/2015,21:04:08
139286,139370,9/27/2015,21:04:08
139304,139388,9/27/2015,21:04:08
139305,139389,9/27/2015,21:04:08
139275,139359,9/27/2015,21:04:08
139322,139406,9/27/2015,21:04:09
139338,139422,9/27/2015,21:04:09
139347,139431,9/27/2015,21:04:09
139313,139397,9/27/2015,21:04:09
139294,139378,9/27/2015,21:04:09
139268,139351,9/27/2015,21:04:09
139241,139324,9/27/2015,21:04:09
139275,139358,9/27/2015,21:04:09
139287,139370,9/27/2015,21:04:09
139321,139404,9/27/2015,21:04:10
139398,139481,9/27/2015,21:04:10
139383,139466,9/27/2015,21:04:10
139361,139444,9/27/2015,21:04:10
139358,139441,9/27/2015,21:04:10
139295,139378,9/27/2015,21:04:10
139307,139389,9/27/2015,21:04:10
139281,139363,9/27/2015,21:04:10
139269,139351,9/27/2015,21:04:10
139278,139360,9/27/2015,21:04:10
139261,139343,9/27/2015,21:04:10
139299,139381,9/27/2015,21:04:11
139315,139397,9/27/2015,21:04:11
139314,139396,9/27/2015,21:04:11
139336,139418,9/27/2015,21:04:11
139359,139441,9/27/2015,21:04:11
139358,139440,9/27/2015,21:04:11
139359,139440,9/27/2015,21:04:11
139350,139431,9/27/2015,21:04:11
139324,139405,9/27/2015,21:04:11
139322,139403,9/27/2015,21:04:11
139312,139393,9/27/2015,21:04:12
139263,139344,9/27/2015,21:04:12
139260,139341,9/27/2015,21:04:12
139250,139331,9/27/2015,21:04:12
139238,139319,9/27/2015,21:04:12
139272,139353,9/27/2015,21:04:12
139265,139345,9/27/2015,21:04:12
139221,139301,9/27/2015,21:04:12
139235,139315,9/27/2015,21:04:12
139211,139291,9/27/2015,21:04:13
139204,139284,9/27/2015,21:04:13
139248,139328,9/27/2015,21:04:13
139210,139290,9/27/2015,21:04:13
139191,139271,9/27/2015,21:04:13
139054,139134,9/27/2015,21:04:13
138902,138982,9/27/2015,21:04:13
138842,138921,9/27/2015,21:04:13
138810,138889,9/27/2015,21:04:13
